codigo_municipio_pni,vacina,cobertura_ano_anterior,tendencia,num_ubs,num_postos_saude,pib_per_capita,meta,vacina_BCG,vacina_Hepatite B,vacina_Poliomielite (3ª dose),vacina_Tríplice viral (D1),probabilidade_risco,nascidos_vivos,indice_urgencia
353270,Hepatite B,0.3409090909090909,-0.5743451463790448,1.0,0.0,30888.21052631579,0.95,False,True,False,False,0.952263360230531,44.0,41.89958785014336
292310,Tríplice viral (D1),1.217573221757322,-0.012879453139797326,8.0,2.0,13080.413555427916,0.95,False,False,False,True,0.17529293051500097,239.0,41.89501039308523
291590,Hepatite B,1.0476190476190477,-0.009199134199134429,3.0,0.0,18697.497463645588,0.95,False,True,False,False,0.4987006622543433,84.0,41.890855629364836
291540,Hepatite B,0.9682539682539684,-0.03174603174603163,4.0,0.0,18253.60278283916,0.95,False,True,False,False,0.6648210312079144,63.0,41.883724966098605
280690,BCG,0.7872340425531915,-0.3740562800274537,2.0,2.0,18967.314215232807,0.9,True,False,False,False,0.8910002256543538,47.0,41.87701060575463
431245,BCG,0.7659574468085106,-0.33404255319148946,2.0,1.0,25343.367515712867,0.9,True,False,False,False,0.8909535731512505,47.0,41.87481793810877
316294,Tríplice viral (D1),0.6304347826086957,-0.601272534464475,4.0,2.0,116931.22032593354,0.95,False,False,False,True,0.4548259518039773,92.0,41.84398756596591
350770,Hepatite B,0.9464285714285714,0.00642857142857145,1.0,0.0,29472.55414488424,0.95,False,True,False,False,0.7471213217680553,56.0,41.8387940190111
430512,Hepatite B,0.5227272727272727,-0.262987012987013,1.0,3.0,22583.677685950413,0.95,False,True,False,False,0.9506567576673582,44.0,41.82889733736376
310080,BCG,0.9285714285714286,-0.1603174603174602,5.0,0.0,25589.625889373423,0.9,True,False,False,False,0.746903698485312,56.0,41.826607115177474
431860,BCG,0.9571428571428572,0.077832512315271,3.0,0.0,62370.20778460638,0.9,True,False,False,False,0.5974868309582297,70.0,41.82407816707608
421150,Hepatite B,1.225,0.14698581560283697,5.0,1.0,70874.04385517593,0.95,False,True,False,False,0.3484653795486753,120.0,41.815845545841036
411720,Poliomielite (3ª dose),1.0405405405405406,0.22804054054054057,1.0,0.0,22756.90039430825,0.95,False,False,True,False,0.5649010032367113,74.0,41.80267423951664
430755,Hepatite B,0.3409090909090909,-0.15000000000000002,2.0,0.0,71277.67825152275,0.95,False,True,False,False,0.9499845506411666,44.0,41.79932022821133
291550,Tríplice viral (D1),1.112994350282486,-0.15694430002426252,7.0,2.0,20382.035035408124,0.95,False,False,False,True,0.23611458544957112,177.0,41.79228162457409
250860,Tríplice viral (D1),1.2096774193548387,-0.019489247311827995,6.0,2.0,22288.535031847136,0.95,False,False,False,True,0.22463453641421058,186.0,41.782023773043164
354200,Poliomielite (3ª dose),1.115942028985507,0.15440356744704553,4.0,1.0,52812.730889457234,0.95,False,False,True,False,0.6051427297632229,69.0,41.75484835366238
170386,Hepatite B,0.5454545454545454,-0.05069930069930073,3.0,0.0,249014.2251060644,0.95,False,True,False,False,0.948784715828294,44.0,41.74652749644494
350350,BCG,0.8490566037735849,-0.07777266451909803,1.0,1.0,20979.032708974,0.9,True,False,False,False,0.7876571480157216,53.0,41.74582884483325
420370,Tríplice viral (D1),1.0419161676646709,-0.44509681934831624,8.0,0.0,32190.00077997036,0.95,False,False,False,True,0.24983667862356004,167.0,41.72272533013453
310640,Poliomielite (3ª dose),0.8202247191011236,-0.41265199322764357,5.0,0.0,31136.66396197983,0.95,False,False,True,False,0.4686587505272463,89.0,41.71062879692492
520425,BCG,0.82,-0.6638709677419355,4.0,0.0,114440.50372654844,0.9,True,False,False,False,0.8340662388463618,50.0,41.70331194231809
350670,Tríplice viral (D1),0.993103448275862,-0.17477976340296997,4.0,0.0,48791.49329634767,0.95,False,False,False,True,0.28758067359984124,145.0,41.69919767197698
310810,Hepatite B,0.5111111111111111,0.33803418803418805,1.0,1.0,19218.18670971213,0.95,False,True,False,False,0.9265493092065165,45.0,41.69471891429324
140020,Tríplice viral (D1),1.6382978723404256,0.010390895596239513,10.0,12.0,30417.23529131078,0.95,False,False,False,True,0.12672793073825844,329.0,41.69348921288703
500310,Hepatite B,0.1363636363636363,-0.02272727272727279,3.0,0.0,36075.89379050805,0.95,False,True,False,False,0.9474439559930278,44.0,41.68753406369322
260350,Tríplice viral (D1),1.118279569892473,-0.13302933063108746,6.0,6.0,12012.51506975142,0.95,False,False,False,True,0.2241200548098802,186.0,41.68633019463772
290195,Poliomielite (3ª dose),0.7073170731707317,-0.6316659776767259,6.0,0.0,13124.40329813395,0.95,False,False,True,False,0.5083492829593242,82.0,41.68464120266459
270780,Tríplice viral (D1),1.1,0.12479338842975207,3.0,1.0,38164.349706518384,0.95,False,False,False,True,0.37893623479400973,110.0,41.68298582734107
261280,BCG,1.106194690265487,-0.0730505927533811,6.0,0.0,11981.550175712611,0.9,True,False,False,False,0.3688690009265407,113.0,41.6821971046991
230393,Poliomielite (3ª dose),1.0982142857142858,-0.08147321428571419,6.0,13.0,17458.845868075623,0.95,False,False,True,False,0.37207832768156246,112.0,41.672772700334995
210015,BCG,1.1911764705882353,-0.17502071251035622,7.0,0.0,10768.07774666447,0.9,True,False,False,False,0.30635762813988415,136.0,41.664637427024246
240725,BCG,0.9285714285714286,-0.17399267399267404,4.0,0.0,16749.490316004078,0.9,True,False,False,False,0.7439317800316811,56.0,41.660179681774146
251394,BCG,0.6956521739130435,-0.18434782608695655,1.0,0.0,15361.315280464216,0.9,True,False,False,False,0.9056464133120818,46.0,41.65973501235577
412545,Hepatite B,0.5,-0.3571428571428571,1.0,0.0,27716.45185746778,0.95,False,True,False,False,0.9467555846930741,44.0,41.65724572649526
251490,Poliomielite (3ª dose),0.7528089887640449,-0.2718823692606468,4.0,0.0,13553.012048192772,0.95,False,False,True,False,0.46799850518602926,89.0,41.65186696155661
312190,Hepatite B,0.4545454545454545,-0.045454545454545525,3.0,0.0,20587.553241836253,0.95,False,True,False,False,0.9464750988512081,44.0,41.64490434945316
170720,Hepatite B,1.0136986301369864,0.21882683526519153,2.0,0.0,45700.806069227125,0.95,False,True,False,False,0.5704695012362619,73.0,41.644273590247124
311910,Tríplice viral (D1),1.2388059701492538,-0.04790731656403313,10.0,0.0,23238.3137854836,0.95,False,False,False,True,0.15538442497762797,268.0,41.643025894004296
350690,Tríplice viral (D1),1.0841121495327102,0.09973714953271018,6.0,1.0,29615.00956022945,0.95,False,False,False,True,0.38915457092811906,107.0,41.63953908930874
320200,Poliomielite (3ª dose),1.1326530612244898,-0.05883630047763777,4.0,0.0,35214.97877501516,0.95,False,False,True,False,0.4248716863726252,98.0,41.63742526451727
510560,Tríplice viral (D1),1.4034090909090908,-0.21325757575757587,7.0,2.0,89129.16231148275,0.95,False,False,False,True,0.1182680785498959,352.0,41.63036364956336
291020,BCG,0.6521739130434783,0.24040920716112535,2.0,0.0,13805.309734513274,0.9,True,False,False,False,0.9049101566464857,46.0,41.62586720573834
241410,Poliomielite (3ª dose),1.304878048780488,0.2572590011614404,3.0,2.0,13914.928863769246,0.95,False,False,True,False,0.5075959133853458,82.0,41.622864897598355
411585,Poliomielite (3ª dose),0.9342105263157896,-0.0501644736842104,1.0,3.0,52582.869667846906,0.95,False,False,True,False,0.5476261167503028,76.0,41.619584873023015
260870,Tríplice viral (D1),0.9685534591194968,-0.1548231642571266,7.0,0.0,11994.245524296675,0.95,False,False,False,True,0.2617223714595927,159.0,41.61385706207524
521080,BCG,0.8301886792452831,0.034270311898344286,1.0,0.0,42992.23744292237,0.9,True,False,False,False,0.784925615152159,53.0,41.601057603064426
290395,Tríplice viral (D1),0.9385964912280702,0.12551237907853752,5.0,0.0,9492.908530318602,0.95,False,False,False,True,0.3647919032887979,114.0,41.58627697492296
421825,BCG,1.0,-0.0660377358490567,3.0,0.0,41467.31135930264,0.9,True,False,False,False,0.4200422319720999,99.0,41.58418096523789
250535,Hepatite B,0.4772727272727273,-0.053339517625231925,3.0,0.0,12576.073865917302,0.95,False,True,False,False,0.9450514822851656,44.0,41.582265220547285
280390,Tríplice viral (D1),1.1196581196581197,0.029432555748345246,3.0,5.0,19463.019162403536,0.95,False,False,False,True,0.3554026302000347,117.0,41.58210773340406
240270,Tríplice viral (D1),0.8656716417910447,-0.23504778266938697,5.0,1.0,20485.636363636364,0.95,False,False,False,True,0.31024474810392066,134.0,41.57279624592537
355660,Poliomielite (3ª dose),1.0307692307692309,0.22617152961980558,3.0,0.0,29756.78066037736,0.95,False,False,True,False,0.6392967048956447,65.0,41.554285818216904
220920,Poliomielite (3ª dose),1.3417721518987342,0.07861425716189219,3.0,0.0,129679.31657631016,0.95,False,False,True,False,0.5258808233625607,79.0,41.54458504564229
351535,Poliomielite (3ª dose),0.8536585365853658,-0.14634146341463417,0.0,5.0,20470.469459868757,0.95,False,False,True,False,0.5066194286320536,82.0,41.54279314782839
320465,Tríplice viral (D1),1.1785714285714286,0.026029055690072633,5.0,3.0,45586.79706601467,0.95,False,False,False,True,0.37078400972425973,112.0,41.52780908911709
330513,BCG,0.9875,0.1257978723404256,5.0,0.0,32917.96322489392,0.9,True,False,False,False,0.5189532641802983,80.0,41.516261134423864
310530,Hepatite B,0.4545454545454545,0.19999999999999996,3.0,0.0,19159.010600706715,0.95,False,True,False,False,0.9432547896659096,44.0,41.503210745300024
314770,Hepatite B,0.9074074074074074,0.40740740740740744,4.0,0.0,36652.30732916322,0.95,False,True,False,False,0.76856906163448,54.0,41.50272932826192
510500,BCG,1.0560747663551402,-0.0428263325459588,4.0,5.0,44391.53818572965,0.9,True,False,False,False,0.3878699981255362,107.0,41.50208979943237
313160,Poliomielite (3ª dose),1.118811881188119,-0.19986943749319996,4.0,1.0,63400.27855153204,0.95,False,False,True,False,0.41074827991936674,101.0,41.48557627185604
110060,BCG,0.4444444444444444,0.0326797385620915,3.0,4.0,57587.7108433735,0.9,True,False,False,False,0.9218082641927413,45.0,41.48137188867336
520396,BCG,0.7872340425531915,-0.24306898774983898,2.0,0.0,21624.80127186009,0.9,True,False,False,False,0.8824693547987067,47.0,41.47605967553921
210015,Hepatite B,1.2794117647058822,-0.14312344656172327,7.0,0.0,10768.07774666447,0.95,False,True,False,False,0.30495480877269004,136.0,41.47385399308585
250280,Tríplice viral (D1),1.0120481927710845,-0.13538770466481287,6.0,2.0,15228.458091530156,0.95,False,False,False,True,0.24982268191440593,166.0,41.47056519779139
314530,Tríplice viral (D1),1.2925925925925923,-0.3257819657112946,10.0,0.0,15447.636700648747,0.95,False,False,False,True,0.15358219280393612,270.0,41.46719205706275
292760,Tríplice viral (D1),1.08994708994709,-0.09505291005291006,9.0,3.0,10797.193451386567,0.95,False,False,False,True,0.21939303905273833,189.0,41.465284380967546
220527,BCG,0.1590909090909091,-0.07424242424242422,6.0,0.0,15576.991544281263,0.9,True,False,False,False,0.9423695009474309,44.0,41.46425804168696
260270,Tríplice viral (D1),0.9183673469387756,-0.2620837808807732,7.0,0.0,12743.36352279825,0.95,False,False,False,True,0.2820547691705916,147.0,41.46205106807696
316570,Poliomielite (3ª dose),1.0845070422535212,0.22736418511066414,5.0,1.0,18527.216174183515,0.95,False,False,True,False,0.5838619910254149,71.0,41.45420136280446
355510,BCG,1.2280701754385963,0.19929319702133008,7.0,0.0,28190.866658256597,0.9,True,False,False,False,0.36361127234750024,114.0,41.45168504761503
240165,BCG,0.0444444444444444,-0.1624521072796935,1.0,3.0,104148.30875975716,0.9,True,False,False,False,0.9210055815500724,45.0,41.445251169753256
261280,Poliomielite (3ª dose),1.0442477876106195,-0.210469193521456,6.0,0.0,11981.550175712611,0.95,False,False,True,False,0.3667139394972266,113.0,41.4386751631866
411845,Poliomielite (3ª dose),0.8809523809523809,-0.38888888888888884,3.0,0.0,47051.1076225362,0.95,False,False,True,False,0.4932659859417665,84.0,41.43434281910839
130356,Tríplice viral (D1),1.477124183006536,-0.30611281121311706,9.0,9.0,19885.22617901829,0.95,False,False,False,True,0.13538128307365402,306.0,41.42667262053813
412855,Tríplice viral (D1),0.6836734693877551,-0.7806122448979591,1.0,3.0,40852.95191722459,0.95,False,False,False,True,0.42260218240088787,98.0,41.41501387528701
510775,Hepatite B,0.851063829787234,-0.5879605604566683,2.0,2.0,32653.1666213645,0.95,False,True,False,False,0.8811646609738487,47.0,41.41473906577089
241410,BCG,1.1341463414634143,0.12462253193960482,3.0,2.0,13914.928863769246,0.9,True,False,False,False,0.5050107844220618,82.0,41.41088432260907
352290,Tríplice viral (D1),0.8596491228070176,-0.47133679268594,4.0,0.0,96005.41767332894,0.95,False,False,False,True,0.24214970250051682,171.0,41.40759912758838
510860,Tríplice viral (D1),1.4675767918088738,-0.4980589470227412,6.0,1.0,46290.27554304103,0.95,False,False,False,True,0.14131716786680695,293.0,41.40593018497444
431160,Hepatite B,0.9454545454545454,-0.054545454545454564,3.0,0.0,31911.943108136373,0.95,False,True,False,False,0.7527700860079751,55.0,41.40235473043863
410780,Hepatite B,0.2558139534883721,-0.46157735085945395,3.0,1.0,64824.70784641068,0.95,False,True,False,False,0.9627486476265129,43.0,41.398191847940055
220025,Poliomielite (3ª dose),0.8769230769230769,0.06532887402452614,4.0,2.0,11847.338319401671,0.95,False,False,True,False,0.6368208392065301,65.0,41.393354548424455
150549,BCG,1.119047619047619,0.18220551378446104,2.0,4.0,18531.880900508357,0.9,True,False,False,False,0.4927624203116753,84.0,41.392043306180724
220527,Hepatite B,0.1590909090909091,-0.07424242424242422,6.0,0.0,15576.991544281263,0.95,False,True,False,False,0.9406491812126623,44.0,41.38856397335714
431550,Tríplice viral (D1),0.9262295081967212,-0.17613269652768826,8.0,1.0,43057.09886873285,0.95,False,False,False,True,0.33921710665135735,122.0,41.384487011465595
210600,Tríplice viral (D1),1.059880239520958,-0.1835408131106211,2.0,14.0,21051.34106399929,0.95,False,False,False,True,0.24774835436540382,167.0,41.37397517902244
250523,Poliomielite (3ª dose),0.9111111111111112,-0.12942942942942937,3.0,0.0,13614.621660534314,0.95,False,False,True,False,0.4596819928867084,90.0,41.371379359803754
510490,Poliomielite (3ª dose),0.8222222222222222,-0.6206349206349207,5.0,0.0,28319.552922165363,0.95,False,False,True,False,0.45966794750877865,90.0,41.37011527579008
171700,BCG,0.7708333333333334,-0.00694444444444442,2.0,0.0,24739.39258597588,0.9,True,False,False,False,0.8618676733288503,48.0,41.369648319784815
352450,Poliomielite (3ª dose),0.9390243902439024,-0.26097560975609757,3.0,0.0,115696.83436227504,0.95,False,False,True,False,0.5044604660300996,82.0,41.36575821446817
500350,Poliomielite (3ª dose),0.825,-0.26730769230769225,2.0,2.0,46611.50950161348,0.95,False,False,True,False,0.5168815798345546,80.0,41.35052638676437
421450,Poliomielite (3ª dose),0.7831325301204819,-0.35436746987951806,2.0,2.0,41122.59764414135,0.95,False,False,True,False,0.4981619069312385,83.0,41.347438275292795
520760,Hepatite B,0.7608695652173914,-0.05045118949958982,1.0,3.0,42336.05581078782,0.95,False,True,False,False,0.8987960015209744,46.0,41.34461606996482
250670,Tríplice viral (D1),1.0789473684210529,0.11313540260908705,6.0,0.0,10198.99923017706,0.95,False,False,False,True,0.36252808050220275,114.0,41.32820117725112
314080,Tríplice viral (D1),1.2764227642276422,0.09221223791185285,5.0,0.0,62258.97599320162,0.95,False,False,False,True,0.33597591667474963,123.0,41.325037750994206
353600,Hepatite B,1.0253164556962024,-0.06457118475323576,4.0,0.0,108729.30056710776,0.95,False,True,False,False,0.5230027993097643,79.0,41.317221145471386
312235,Poliomielite (3ª dose),0.9444444444444444,-0.31642512077294693,3.0,0.0,34280.33538996994,0.95,False,False,True,False,0.45907905005120286,90.0,41.317114504608256
290160,BCG,4.3133333333333335,-0.061666666666666536,2.0,5.0,13928.621709136984,0.9,True,False,False,False,0.27543982883579265,150.0,41.3159743253689
412020,BCG,0.8235294117647058,-0.17647058823529416,1.0,1.0,48076.68133249529,0.9,True,False,False,False,0.8099092014775607,51.0,41.305369275355595
520380,Poliomielite (3ª dose),0.7654320987654321,-0.5286855482933915,3.0,0.0,53643.02019315189,0.95,False,False,True,False,0.5098499555732541,81.0,41.29784640143358
171050,Tríplice viral (D1),0.9507042253521126,0.011310285958173183,2.0,0.0,29284.939140636456,0.95,False,False,False,True,0.2908246048544795,142.0,41.29709388933608
241320,BCG,0.2954545454545454,-0.4403945111492281,2.0,0.0,28176.137761377613,0.9,True,False,False,False,0.9384832662180981,44.0,41.29326371359632
210465,Tríplice viral (D1),1.2100840336134453,0.09532993525278965,6.0,1.0,11225.05367310744,0.95,False,False,False,True,0.3469985949271804,119.0,41.292832796334466
280040,Tríplice viral (D1),1.1238938053097345,0.06187830143376538,5.0,3.0,19750.62996704788,0.95,False,False,False,True,0.3654176063480822,113.0,41.292189517333284
210380,Tríplice viral (D1),1.790909090909091,0.551706433101782,10.0,0.0,13647.16089012276,0.95,False,False,False,True,0.18769140721471927,220.0,41.292109587238244
316447,Poliomielite (3ª dose),0.8775510204081632,-0.5618429189857762,2.0,0.0,20739.42525024217,0.95,False,False,True,False,0.42129946348065106,98.0,41.2873474211038
280200,Poliomielite (3ª dose),0.8771929824561403,0.00926845415425348,3.0,1.0,55483.179723502304,0.95,False,False,True,False,0.7241536195450042,57.0,41.27675631406524
317160,Hepatite B,1.0731707317073171,0.2287262872628727,7.0,0.0,13773.97492375466,0.95,False,True,False,False,0.5032380676805428,82.0,41.26552154980451
420245,Tríplice viral (D1),1.4828571428571429,-0.07558441558441542,10.0,0.0,47045.57426769894,0.95,False,False,False,True,0.11789343221953105,350.0,41.26270127683587
430330,Hepatite B,0.7333333333333333,-0.3192982456140351,3.0,0.0,38352.89115646258,0.95,False,True,False,False,0.9168705843339015,45.0,41.25917629502557
520396,Hepatite B,0.851063829787234,-0.27014829142488705,2.0,0.0,21624.80127186009,0.95,False,True,False,False,0.8778460212693449,47.0,41.25876299965921
261510,Poliomielite (3ª dose),0.8625,-0.5429054054054057,7.0,1.0,14067.403654230002,0.95,False,False,True,False,0.5155926229149588,80.0,41.2474098331967
251280,Poliomielite (3ª dose),0.7586206896551724,-0.21668795232013627,4.0,0.0,13159.189921111503,0.95,False,False,True,False,0.4740363089787629,87.0,41.24115888115237
430807,Hepatite B,0.5909090909090909,-0.5340909090909091,1.0,0.0,33970.170123514334,0.95,False,True,False,False,0.9372786649464052,44.0,41.240261257641826
430180,Hepatite B,0.0454545454545454,0.024177949709864602,1.0,2.0,62102.049265162495,0.95,False,True,False,False,0.9370645514061414,44.0,41.23084026187022
421265,Tríplice viral (D1),1.030612244897959,0.14311224489795915,5.0,0.0,16141.60942100098,0.95,False,False,False,True,0.42065292471537347,98.0,41.2239866221066
355580,Poliomielite (3ª dose),0.9506172839506172,-0.1160493827160497,3.0,0.0,41505.71719687536,0.95,False,False,True,False,0.50888089714853,81.0,41.21935266903093
410304,Poliomielite (3ª dose),0.726027397260274,-0.320847602739726,3.0,3.0,70463.1545939166,0.95,False,False,True,False,0.564577993601053,73.0,41.21419353287687
316810,Hepatite B,0.7916666666666666,0.26225490196078427,2.0,0.0,153403.59397765907,0.95,False,True,False,False,0.8585199710569684,48.0,41.208958610734484
521980,Hepatite B,1.1219512195121952,0.0638116846284742,5.0,0.0,28505.097312326227,0.95,False,True,False,False,0.5023412644816299,82.0,41.19198368749365
412865,Hepatite B,0.9454545454545454,0.08831168831168834,2.0,0.0,63389.92390448701,0.95,False,True,False,False,0.7488551652145878,55.0,41.18703408680233
280640,Poliomielite (3ª dose),0.8478260869565217,-0.5768314472900535,5.0,0.0,21864.27988020692,0.95,False,False,True,False,0.4476364477127494,92.0,41.18255318957294
312020,Tríplice viral (D1),0.9858156028368794,-0.15054803352675705,6.0,0.0,28127.326391735674,0.95,False,False,False,True,0.2920078486280501,141.0,41.17310665655507
412545,BCG,0.3863636363636363,-0.2993506493506494,1.0,0.0,27716.45185746778,0.9,True,False,False,False,0.9356953165529737,44.0,41.17059392833084
291830,Tríplice viral (D1),1.0264900662251657,-0.01795437821927881,0.0,7.0,17626.12330198537,0.95,False,False,False,True,0.27264007224552794,151.0,41.16865090907472
240310,Tríplice viral (D1),1.7746781115879828,-2.6383149278551725,19.0,4.0,23136.712414978338,0.95,False,False,False,True,0.08832187646987644,466.0,41.15799443496242
411550,BCG,0.9365079365079364,-0.07887667887667871,2.0,0.0,28583.31559906363,0.9,True,False,False,False,0.6532918462611008,63.0,41.157386314449354
290200,Tríplice viral (D1),0.9801324503311258,-0.23075190341037077,7.0,2.0,12485.93570608496,0.95,False,False,False,True,0.272547661781161,151.0,41.15469692895532
315260,BCG,0.913793103448276,0.2686318131256954,2.0,0.0,82639.2019494365,0.9,True,False,False,False,0.7094489083042906,58.0,41.148036681648854
310285,Tríplice viral (D1),1.2035398230088497,0.07146435131073647,5.0,0.0,25116.99922259653,0.95,False,False,False,True,0.3641209792482985,113.0,41.14567065505773
316810,BCG,0.7708333333333334,0.241421568627451,2.0,0.0,153403.59397765907,0.9,True,False,False,False,0.8571341988424321,48.0,41.14244154443674
210675,Tríplice viral (D1),1.7264957264957266,0.0851455155252625,9.0,0.0,24235.92021454911,0.95,False,False,False,True,0.17573476814776512,234.0,41.12193574657704
317190,Hepatite B,0.6046511627906976,-0.44296788482835003,4.0,0.0,14883.128295254834,0.95,False,True,False,False,0.9562113420919638,43.0,41.11708770995444
110037,Tríplice viral (D1),1.0258064516129033,-0.1300377042312526,6.0,0.0,50102.70929523477,0.95,False,False,False,True,0.26526484902836506,155.0,41.116051599396584
521410,BCG,0.717391304347826,-0.18456947996589956,4.0,0.0,29660.77441077441,0.9,True,False,False,False,0.8930589309514403,46.0,41.08071082376625
510619,Poliomielite (3ª dose),0.8641975308641975,-0.5217673814165044,1.0,1.0,114128.56805850436,0.95,False,False,True,False,0.5071081531844779,81.0,41.07576040794271
250550,BCG,0.782608695652174,-0.11024844720496896,3.0,2.0,13856.632793188684,0.9,True,False,False,False,0.8926958840145027,46.0,41.06401066466712
432035,Hepatite B,0.88,0.2930434782608695,1.0,2.0,33904.44779494911,0.95,False,True,False,False,0.8211038655925965,50.0,41.055193279629826
510558,Tríplice viral (D1),1.2027649769585254,-0.3257324323678996,4.0,0.0,90320.46332046331,0.95,False,False,False,True,0.18916726439326276,217.0,41.04929637333802
210930,Tríplice viral (D1),1.4598930481283423,0.22459893048128343,6.0,0.0,10321.73665750308,0.95,False,False,False,True,0.2193982657936635,187.0,41.02747570341508
290970,Tríplice viral (D1),1.025,-0.1458860759493672,6.0,1.0,15616.73693989852,0.95,False,False,False,True,0.256373571438146,160.0,41.01977143010336
292480,Tríplice viral (D1),1.0903614457831323,-0.15354099324125792,7.0,8.0,12462.199703973583,0.95,False,False,False,True,0.24707161139169995,166.0,41.01388749102219
240660,Poliomielite (3ª dose),1.0754716981132075,-0.07907375643224679,4.0,0.0,14963.69755980286,0.95,False,False,True,False,0.3867950539999451,106.0,41.000275723994186
431170,BCG,0.9166666666666666,-0.03645833333333337,4.0,1.0,45491.71752397559,0.9,True,False,False,False,0.6832576049728932,60.0,40.9954562983736
510520,Poliomielite (3ª dose),1.2,-0.022222222222222365,5.0,3.0,48349.216027874565,0.95,False,False,True,False,0.3725982984133562,110.0,40.98581282546918
353680,Poliomielite (3ª dose),0.6375,-0.15996835443037982,2.0,0.0,22505.56657007778,0.95,False,False,True,False,0.5122627318671708,80.0,40.98101854937366
352330,Tríplice viral (D1),1.0,-0.10489510489510478,8.0,0.0,25800.296239052037,0.95,False,False,False,True,0.28657813945470434,143.0,40.98067394202272
292110,Tríplice viral (D1),1.2943396226415094,-0.08016236939036303,11.0,6.0,22780.571325583493,0.95,False,False,False,True,0.1546189562262945,265.0,40.97402339996805
241330,Poliomielite (3ª dose),0.9859154929577464,0.002582159624413216,3.0,0.0,14875.15342802034,0.95,False,False,True,False,0.5768956105223938,71.0,40.95958834708996
317160,Poliomielite (3ª dose),1.2682926829268293,0.15718157181571812,7.0,0.0,13773.97492375466,0.95,False,False,True,False,0.49932856625088584,82.0,40.94494243257264
411530,Poliomielite (3ª dose),0.7307692307692307,-0.376923076923077,2.0,1.0,86961.85842097002,0.95,False,False,True,False,0.5249064214438584,78.0,40.942700872620954
500450,Tríplice viral (D1),1.1868686868686869,-0.31535353535353505,9.0,1.0,63208.1037411443,0.95,False,False,False,True,0.20674570139054305,198.0,40.93564887532752
410600,Tríplice viral (D1),0.9489795918367347,0.1345466021460131,1.0,3.0,37201.5625,0.95,False,False,False,True,0.4170927738510116,98.0,40.87509183739914
220180,Hepatite B,0.0697674418604651,0.0,4.0,5.0,13152.770966159882,0.95,False,True,False,False,0.9505516965863194,43.0,40.87372295321173
521210,Poliomielite (3ª dose),0.9333333333333332,-0.0017316017316018062,2.0,0.0,59109.51250174605,0.95,False,False,True,False,0.5449278978959771,75.0,40.86959234219828
351320,BCG,1.0,-0.1578947368421053,5.0,0.0,48443.80931837791,0.9,True,False,False,False,0.4347666066865148,94.0,40.86806102853239
291185,Tríplice viral (D1),1.3533834586466165,0.022874984070345272,6.0,0.0,13854.171744252171,0.95,False,False,False,True,0.307149907568681,133.0,40.850937706634575
280730,BCG,0.8297872340425532,-0.19521276595744674,2.0,3.0,16330.788026878436,0.9,True,False,False,False,0.8691257542150147,47.0,40.84891044810569
220785,BCG,0.2790697674418604,-0.20981912144702847,2.0,0.0,12630.374862183022,0.9,True,False,False,False,0.9496881911314935,43.0,40.83659221865422
420400,Tríplice viral (D1),0.9585798816568049,-0.5766313859488289,1.0,5.0,64036.6269165247,0.95,False,False,False,True,0.24161645171090484,169.0,40.83318033914292
261210,Hepatite B,0.9215686274509804,-0.2482426933037365,8.0,1.0,13378.557709097258,0.95,False,True,False,False,0.8005829395451213,51.0,40.829729916801185
430175,BCG,0.84,0.036428571428571366,2.0,0.0,24188.65681779589,0.9,True,False,False,False,0.8164994514399397,50.0,40.82497257199699
431280,Poliomielite (3ª dose),0.8658536585365854,-0.7341463414634147,1.0,0.0,95836.6976180864,0.95,False,False,True,False,0.49786418884828415,82.0,40.8248634855593
313180,BCG,1.3865546218487397,0.34488795518207294,5.0,0.0,17611.175448755068,0.9,True,False,False,False,0.34305884113924756,119.0,40.82400209557046
314585,Hepatite B,0.8297872340425532,0.347028613352898,3.0,0.0,17105.755541997154,0.95,False,True,False,False,0.8685622973382492,47.0,40.822427974897714
355190,Tríplice viral (D1),0.9182389937106918,-0.5780573025856044,3.0,0.0,23366.9731064764,0.95,False,False,False,True,0.2566568267355382,159.0,40.808435450950576
510385,Tríplice viral (D1),1.9570552147239264,0.48812866105161,2.0,4.0,160370.40037028465,0.95,False,False,False,True,0.25033261273360313,163.0,40.80421587557731
140017,Tríplice viral (D1),1.7057356608478802,-0.7354408097403553,5.0,18.0,26677.764693287656,0.95,False,False,False,True,0.10175102603421488,401.0,40.802161439720166
314435,Poliomielite (3ª dose),0.8888888888888888,-0.07111111111111112,5.0,0.0,17147.548786292242,0.95,False,False,True,False,0.5036335127789868,81.0,40.79431453509793
412650,Tríplice viral (D1),1.0787878787878789,-0.10121212121212109,3.0,0.0,54232.956685499055,0.95,False,False,False,True,0.2472329914530426,165.0,40.79344358975203
316030,Hepatite B,1.1442307692307692,-0.05789689034369894,5.0,0.0,12689.454827152123,0.95,False,True,False,False,0.39222322581287683,104.0,40.791215484539194
353270,BCG,0.3636363636363636,-0.5855161787365177,1.0,0.0,30888.21052631579,0.9,True,False,False,False,0.9270519594044042,44.0,40.790286213793784
521900,BCG,0.9772727272727272,-0.038111888111887926,5.0,0.0,35271.28062642081,0.9,True,False,False,False,0.46337712829569994,88.0,40.777187290021594
220785,Hepatite B,0.2790697674418604,-0.05426356589147291,2.0,0.0,12630.374862183022,0.95,False,True,False,False,0.9482621843534996,43.0,40.77527392720049
